"item_id","subject","domain","question","answer","correct_answer","is_correct","confidence","model"
"308","abstract_algebra","formal_reasoning","Find the maximum possible order for some element of Z_8 x Z_10 x Z_24.","B","B","True","90","deepseek-ai/deepseek-v3.1"
"309","international_law","factual_recall","What is the meaning of international legal personality?","B","B","True","95","deepseek-ai/deepseek-v3.1"
"310","miscellaneous","factual_recall","In which layer of Earth is the geomagnetic field generated?","A","A","True","95","deepseek-ai/deepseek-v3.1"
"311","high_school_biology","natural_science","Which of the following statements is NOT correct about ancient Earth?","D","D","True","95","deepseek-ai/deepseek-v3.1"
"312","miscellaneous","factual_recall","Which of the following is a sports award?","D","D","True","100","deepseek-ai/deepseek-v3.1"
"313","elementary_mathematics","formal_reasoning","A store has 3 boxes of shirts. Each box has 4 packages with 7 shirts in each pac","B","B","True","100","deepseek-ai/deepseek-v3.1"
"314","high_school_biology","natural_science","The theory of evolution is most accurately described as","D","D","True","100","deepseek-ai/deepseek-v3.1"
"315","college_computer_science","formal_reasoning","For all strings x, the function x^M is defined recursively as follows.
e^M= e, a","D","D","True","100","deepseek-ai/deepseek-v3.1"
"316","elementary_mathematics","formal_reasoning","A package of paper towels has 12 rolls of paper towels in it. Mr. Kelly wants to","D","D","True","100","deepseek-ai/deepseek-v3.1"
"317","high_school_psychology","humanities","B. F. Skinner was well known for his work involving the","B","B","True","100","deepseek-ai/deepseek-v3.1"
"318","global_facts","factual_recall","The conjecture that inequality first increases with development, then decreases ","D","B","False","85","deepseek-ai/deepseek-v3.1"
"319","high_school_chemistry","natural_science","The simplest alkene has","B","B","True","90","deepseek-ai/deepseek-v3.1"
"320","high_school_psychology","humanities","When Antoinette comes home to her apartment, people suddenly jump out towards he","B","B","True","90","deepseek-ai/deepseek-v3.1"
"321","college_physics","natural_science","According to the BCS theory, the attraction between Cooper pairs in a supercondu","D","D","True","100","deepseek-ai/deepseek-v3.1"
"322","logical_fallacies","formal_reasoning","Another name for hasty generalization is","C","B","False","85","deepseek-ai/deepseek-v3.1"
"323","high_school_psychology","humanities","Jonathan's IQ score is in the 97th percentile. Of the following, which score is ","C","C","True","90","deepseek-ai/deepseek-v3.1"
"324","human_sexuality","humanities","Roman Catholicism takes the position that it is sinful to","D","D","True","95","deepseek-ai/deepseek-v3.1"
"325","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","C","C","True","90","deepseek-ai/deepseek-v3.1"
"326","clinical_knowledge","applied_professional","Most of the free fatty acids are transported in the blood:","D","D","True","95","deepseek-ai/deepseek-v3.1"
"327","high_school_macroeconomics","social_moral","If in a given year the government collects more money in net taxes than it spend","B","B","True","100","deepseek-ai/deepseek-v3.1"
"328","world_religions","factual_recall","How many female renouncers were under the tutelage of Chandanbala?","B","A","False","85","deepseek-ai/deepseek-v3.1"
"329","human_aging","factual_recall","A disadvantage of institutional care is that the staff frequently teach older re","B","B","True","90","deepseek-ai/deepseek-v3.1"
"330","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","C","A","False","100","deepseek-ai/deepseek-v3.1"
"331","high_school_psychology","humanities","Which of the following interventions is most effective at facilitating the educa","D","D","True","90","deepseek-ai/deepseek-v3.1"
"332","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","B","B","True","90","deepseek-ai/deepseek-v3.1"
"333","high_school_psychology","humanities","The perceived volume of a tone is mainly determined by its","C","C","True","95","deepseek-ai/deepseek-v3.1"
"334","college_mathematics","formal_reasoning","In xyz-space, what are the coordinates of the point on the plane 2x + y + 3z = 3","B","B","True","100","deepseek-ai/deepseek-v3.1"
"335","high_school_biology","natural_science","Which of the following is correct about vaccination?","D","D","True","95","deepseek-ai/deepseek-v3.1"
"336","professional_law","applied_professional","A developer, owner of several hundred acres in a rural county, drafted a general","A","B","False","85","deepseek-ai/deepseek-v3.1"
"337","professional_psychology","applied_professional","A company president is concerned about the low motivation and satisfaction of he","D","D","True","85","deepseek-ai/deepseek-v3.1"
"338","electrical_engineering","formal_reasoning","In decimal number system what is MSD","A","A","True","100","deepseek-ai/deepseek-v3.1"
"339","high_school_statistics","formal_reasoning","A producer of skin care products has created a new formula for its cream to cure","C","C","True","95","deepseek-ai/deepseek-v3.1"
"340","professional_law","applied_professional","A city filed eminent domain proceedings in order to obtain 40 beach houses front","B","B","True","85","deepseek-ai/deepseek-v3.1"
"341","high_school_mathematics","formal_reasoning","John is playing a game in which he tries to obtain the highest number possible. ","B","B","True","100","deepseek-ai/deepseek-v3.1"
"342","high_school_biology","natural_science","The fluidity of the plasma membrane can vary in response to temperature changes.","B","B","True","95","deepseek-ai/deepseek-v3.1"
"343","college_chemistry","natural_science","Which of the following experimental observations were explained by Planck’s quan","A","A","True","100","deepseek-ai/deepseek-v3.1"
"344","high_school_chemistry","natural_science","Radon is a health hazard because","A","A","True","100","deepseek-ai/deepseek-v3.1"
"345","high_school_psychology","humanities","What is the major difference between negative reinforcement and punishment?","D","D","True","100","deepseek-ai/deepseek-v3.1"
"346","world_religions","factual_recall","The term xin refers to which of the following?","C","C","True","95","deepseek-ai/deepseek-v3.1"
"347","human_sexuality","humanities","The capacity of a spinal-cord injured man to have erections depends on:","D","D","True","85","deepseek-ai/deepseek-v3.1"
"348","nutrition","factual_recall","Risk assessment is applied to data on toxicity and human exposure to:
","D","A","False","95","deepseek-ai/deepseek-v3.1"
"349","high_school_biology","natural_science","When the first tiny prokaryotic cell took up residence inside a larger prokaryot","C","C","True","95","deepseek-ai/deepseek-v3.1"
"350","professional_medicine","applied_professional","A 16-year-old boy is admitted to the emergency department because of a knife wou","A","A","True","90","deepseek-ai/deepseek-v3.1"
"351","formal_logic","formal_reasoning","Construct a complete truth table for the following argument. Then, using the tru","D","D","True","100","deepseek-ai/deepseek-v3.1"
"352","professional_medicine","applied_professional","A 52-year-old woman comes to the emergency department because of a 1-week histor","D","D","True","90","deepseek-ai/deepseek-v3.1"
"353","anatomy","natural_science","Which of the following muscles initiates elevation of the mandible?","A","D","False","80","deepseek-ai/deepseek-v3.1"
"354","philosophy","humanities","Kant says that when trying to decide whether an action is morally permissible, w","C","C","True","100","deepseek-ai/deepseek-v3.1"
"355","high_school_psychology","humanities","Which sentence most accurately describes how neurons communicate?","C","C","True","95","deepseek-ai/deepseek-v3.1"
"356","electrical_engineering","formal_reasoning","Electric drive is becoming more and more popular because","A","A","True","90","deepseek-ai/deepseek-v3.1"
"357","high_school_psychology","humanities","Cyan has come up with a test to identify people with the potential to be great c","D","D","True","90","deepseek-ai/deepseek-v3.1"
"358","high_school_computer_science","formal_reasoning","Which of the following has the greatest potential for compromising a user's pers","A","A","True","85","deepseek-ai/deepseek-v3.1"
"359","professional_law","applied_professional","On February 15, a company that manufactures metal sidings for home exteriors rec","C","A","False","85","deepseek-ai/deepseek-v3.1"
"360","high_school_mathematics","formal_reasoning","In Canada in 2014, the average wholesale price of soybeans was $0.24 per pound. ","B","B","True","100","deepseek-ai/deepseek-v3.1"
"361","high_school_psychology","humanities","The goal of projective personality tests, such as the Rorschach and Thematic App","B","B","True","95","deepseek-ai/deepseek-v3.1"
"362","high_school_chemistry","natural_science","Of the following, the most important experimental information used to deduce the","C","C","True","95","deepseek-ai/deepseek-v3.1"
"363","high_school_biology","natural_science","Certain populations of finches have long been isolated on the Galapagos Islands ","B","B","True","90","deepseek-ai/deepseek-v3.1"
"364","high_school_chemistry","natural_science","The melting point of straight-chain hydrocarbons increases as the number of carb","C","C","True","95","deepseek-ai/deepseek-v3.1"
"365","high_school_psychology","humanities","Two ""cognitive shortcuts"" that can lead to errors in information processing are","A","A","True","100","deepseek-ai/deepseek-v3.1"
"366","professional_accounting","applied_professional","A partner in a general partnership is usually not entitled to which of the follo","D","D","True","95","deepseek-ai/deepseek-v3.1"
"367","high_school_statistics","formal_reasoning","Suppose you toss a fair die three times and it comes up an even number each time","D","D","True","100","deepseek-ai/deepseek-v3.1"
"368","professional_psychology","applied_professional","In terms of age, Erikson’s ________ stage of psychosocial development correspond","D","D","True","95","deepseek-ai/deepseek-v3.1"
"369","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","B","B","True","85","deepseek-ai/deepseek-v3.1"
"370","professional_law","applied_professional","A young man suggested to his friend that they steal a large-screen TV from a nei","B","A","False","85","deepseek-ai/deepseek-v3.1"
"371","conceptual_physics","natural_science","If an object is already moving and the sum of all the vector forces on a mass is","A","A","True","100","deepseek-ai/deepseek-v3.1"
"372","college_physics","natural_science","An observer O at rest midway between two sources of light at x = 0 and x = 10 m ","C","C","True","95","deepseek-ai/deepseek-v3.1"
"373","high_school_psychology","humanities","The medical model of psychologically disordered behavior is most likely to be cr","D","D","True","95","deepseek-ai/deepseek-v3.1"
"374","college_chemistry","natural_science","Which of the following statements about nuclear binding energies is NOT true?","B","B","True","95","deepseek-ai/deepseek-v3.1"
"375","high_school_psychology","humanities","Research has shown that people who read a job description written only with male","B","A","False","85","deepseek-ai/deepseek-v3.1"
"376","college_physics","natural_science","At the present time, the temperature of the universe (i.e., the microwave radiat","D","A","False","90","deepseek-ai/deepseek-v3.1"
"377","high_school_macroeconomics","social_moral","Which of the following would be an example of fiat money?","B","B","True","100","deepseek-ai/deepseek-v3.1"
"378","moral_disputes","social_moral"," What does SCNT stand for, as used in the discussion on cloning?","C","C","True","100","deepseek-ai/deepseek-v3.1"
"379","professional_law","applied_professional","A construction worker sued an insulation manufacturer in federal court, claiming","A","B","False","85","deepseek-ai/deepseek-v3.1"
"380","sociology","social_moral","Émile Durkheim believed the primary focus of sociology should be which of the fo","B","B","True","100","deepseek-ai/deepseek-v3.1"
"381","conceptual_physics","natural_science","As more lamps are connected in parallel in a circuit, the current in the power s","A","A","True","95","deepseek-ai/deepseek-v3.1"
"401","high_school_world_history","factual_recall","This question refers to the following information.
""In Northern India the existe","B","A","False","90","deepseek-ai/deepseek-v3.1"
"402","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","D","D","True","95","deepseek-ai/deepseek-v3.1"
"403","college_chemistry","natural_science","The dissociation energy for a hydrogen-bromine bond is defined as the change in ","D","D","True","100","deepseek-ai/deepseek-v3.1"
"404","high_school_geography","factual_recall","Ankara, Turkey and Islamabad, Pakistan are both examples of","B","B","True","90","deepseek-ai/deepseek-v3.1"
"405","high_school_psychology","humanities","Lynda is a confident, capable woman who takes responsibility for her own actions","C","C","True","100","deepseek-ai/deepseek-v3.1"
"406","miscellaneous","factual_recall","The film 'Stand By Me' is based on a novel by what author?","B","B","True","100","deepseek-ai/deepseek-v3.1"
"407","prehistory","factual_recall","Conflict models emphasize the importance of __________ tensions in the developme","C","C","True","85","deepseek-ai/deepseek-v3.1"
"408","professional_law","applied_professional","Which of the following is not within the power of a federal subpoena to command ","A","A","True","90","deepseek-ai/deepseek-v3.1"
"409","econometrics","social_moral","Including relevant lagged values of the dependent variable on the right hand sid","B","A","False","90","deepseek-ai/deepseek-v3.1"
"410","college_physics","natural_science","White light is normally incident on a puddle of water (index of refraction 1.33)","A","C","False","90","deepseek-ai/deepseek-v3.1"
"411","miscellaneous","factual_recall","Which of these is not one of the four basic forces in nature?","D","D","True","100","deepseek-ai/deepseek-v3.1"
"412","philosophy","humanities","By “animal motion,” Hobbes means:","D","D","True","95","deepseek-ai/deepseek-v3.1"
"413","professional_law","applied_professional","A 10-year-old girl decided to go sledding during a heavy snow and ice storm. She","A","B","False","80","deepseek-ai/deepseek-v3.1"
"414","college_mathematics","formal_reasoning","Let X be a topological space, and let A, B, and C be nonempty subsets of X such ","B","D","False","100","deepseek-ai/deepseek-v3.1"
"415","high_school_statistics","formal_reasoning","A large city was interested in annexing part of the surrounding county. In a sur","A","C","False","85","deepseek-ai/deepseek-v3.1"
"416","professional_accounting","applied_professional","In year 6, an IRS agent completed an examination of a corporation’s year 5 tax r","D","D","True","95","deepseek-ai/deepseek-v3.1"
"417","high_school_physics","natural_science","An ideal battery of constant voltage V supplies current to a circuit that has to","C","C","True","100","deepseek-ai/deepseek-v3.1"
"418","formal_logic","formal_reasoning"," Use the following key to translate the given formula of PL to natural, English ","D","D","True","95","deepseek-ai/deepseek-v3.1"
"419","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","C","C","True","95","deepseek-ai/deepseek-v3.1"
"420","nutrition","factual_recall","It has been observed that a reduction in family size and improved sanitary condi","B","B","True","100","deepseek-ai/deepseek-v3.1"
"421","high_school_statistics","formal_reasoning","Which of the following is a correct statement?","D","D","True","95","deepseek-ai/deepseek-v3.1"
"422","global_facts","factual_recall","The percentage of children in India (age 8) who reported physical punishment by ","B","C","False","85","deepseek-ai/deepseek-v3.1"
"423","high_school_mathematics","formal_reasoning","Let $M=4a^2 - 2b^2 +a$. Let $j$ be the value of $M$ when $a=5$ and $b=3$, and le","A","A","True","100","deepseek-ai/deepseek-v3.1"
"424","human_sexuality","humanities","For purposes of conception, the best position for intercourse is:","B","B","True","70","deepseek-ai/deepseek-v3.1"
"425","high_school_physics","natural_science","A particle is subjected to a conservative force whose potential energy function ","D","D","True","100","deepseek-ai/deepseek-v3.1"
"426","high_school_psychology","humanities","A sixth-grade teacher is concerned because Kerry, a student in class, has been h","D","D","True","95","deepseek-ai/deepseek-v3.1"
"427","international_law","factual_recall","What is the rationale for the exhaustion of local remedies in international huma","C","C","True","90","deepseek-ai/deepseek-v3.1"
"428","world_religions","factual_recall","Which pope promoted the cults of St. Peter and St. Paul to bolster authority in ","A","A","True","90","deepseek-ai/deepseek-v3.1"
"429","moral_disputes","social_moral"," Which of the following is not an example of a natural right that Locke uses?","C","C","True","100","deepseek-ai/deepseek-v3.1"
"430","computer_security","formal_reasoning","Applications developed by programming languages like ____ and ______ have this c","C","C","True","95","deepseek-ai/deepseek-v3.1"
"431","professional_accounting","applied_professional","Stock A has a beta of 0.8, while Stock B has a beta of 1.4. The expected return ","A","A","True","100","deepseek-ai/deepseek-v3.1"
"432","high_school_world_history","factual_recall","This question refers to the following information.
""The question as to who, and ","A","A","True","90","deepseek-ai/deepseek-v3.1"
"433","virology","factual_recall","500 women aged 40 – 54 who present for routine check-ups are asked about their m","B","A","False","90","deepseek-ai/deepseek-v3.1"
"434","abstract_algebra","formal_reasoning","Statement 1 | Every ideal in a ring is a subring of the ring. Statement 2 | Ever","C","C","True","90","deepseek-ai/deepseek-v3.1"
"435","abstract_algebra","formal_reasoning","Statement 1 | For n > 1, the set {1,2, ..., n-1} is a group under multiplication","D","D","True","100","deepseek-ai/deepseek-v3.1"
"436","philosophy","humanities","According to Brandt’s theory, an ideal moral rule is one that would:","C","C","True","90","deepseek-ai/deepseek-v3.1"
"437","world_religions","factual_recall","According to Hindu tradition, which age are we in currently?","A","A","True","100","deepseek-ai/deepseek-v3.1"
"438","professional_psychology","applied_professional","Berscheid’s (1983) emotion-in-relationship model proposes that strong positive e","B","B","True","85","deepseek-ai/deepseek-v3.1"
"439","high_school_psychology","humanities","Research using the visual cliff suggests that human infants","B","B","True","95","deepseek-ai/deepseek-v3.1"
"440","high_school_biology","natural_science","Hydrangea flowers have one gene for flower color. Plants of the same genetic var","C","C","True","90","deepseek-ai/deepseek-v3.1"
"441","high_school_computer_science","formal_reasoning","Consider the following three scenarios, which could be modeled using three data ","C","C","True","100","deepseek-ai/deepseek-v3.1"
"442","professional_law","applied_professional","A farmer was the owner of a 20-acre tract that was situated just south of a majo","C","C","True","90","deepseek-ai/deepseek-v3.1"
"443","econometrics","social_moral","Suppose that the following regression is estimated using 27 quarterly observatio","C","C","True","90","deepseek-ai/deepseek-v3.1"
"444","clinical_knowledge","applied_professional","An ileostomy opening should be:","A","B","False","90","deepseek-ai/deepseek-v3.1"
"445","anatomy","natural_science","In the brain stem, pathways for:","C","C","True","95","deepseek-ai/deepseek-v3.1"
"446","high_school_psychology","humanities","Harlow's monkey experiment illustrated","A","A","True","100","deepseek-ai/deepseek-v3.1"
"447","high_school_mathematics","formal_reasoning","Where, in the first quadrant, does the rose r = sin 3θ have a vertical tangent?","C","C","True","95","deepseek-ai/deepseek-v3.1"
"448","college_physics","natural_science","A particle decays in 2.0 ms in its rest frame. If the same particle moves at v=0","C","D","False","95","deepseek-ai/deepseek-v3.1"
"449","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","A","A","True","100","deepseek-ai/deepseek-v3.1"
"450","miscellaneous","factual_recall","What automobile company makes the Sonata?","D","D","True","100","deepseek-ai/deepseek-v3.1"
"451","high_school_statistics","formal_reasoning","The regression analysis of question 20 indicated that ""R-sq = 98.1%."" Which of t","C","C","True","90","deepseek-ai/deepseek-v3.1"
"452","professional_law","applied_professional","A law clerk normally worked from 9:00 a. m. to5:00 p. m. each day, or an average","D","D","True","85","deepseek-ai/deepseek-v3.1"
"453","human_sexuality","humanities","Stan is out having a few beers with some friends. Which of the following will be","C","C","True","95","deepseek-ai/deepseek-v3.1"
"454","philosophy","humanities","According to Butler, the degree to which one acts compassionately depends on:","C","C","True","90","deepseek-ai/deepseek-v3.1"
"455","high_school_biology","natural_science","Which of the following statements about trypsin is NOT true?","C","C","True","90","deepseek-ai/deepseek-v3.1"
"456","high_school_biology","natural_science","Stretching out from the equator is a wide belt of tropical rain forests that are","B","B","True","90","deepseek-ai/deepseek-v3.1"
"457","conceptual_physics","natural_science","When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle","C","C","True","85","deepseek-ai/deepseek-v3.1"
"458","professional_accounting","applied_professional","King, Inc. owns 70% of Simmon Co’s outstanding common stock. King’s liabilities ","A","B","False","90","deepseek-ai/deepseek-v3.1"
"459","clinical_knowledge","applied_professional","For very high force contractions lasting 1-2 seconds, the initial energy source ","C","D","False","95","deepseek-ai/deepseek-v3.1"
"460","computer_security","formal_reasoning","A/an ___________ is a program that steals your logins & passwords for instant me","A","A","True","80","deepseek-ai/deepseek-v3.1"
"461","high_school_european_history","factual_recall","This question refers to the following information.
""The Italian nation has been ","B","D","False","100","deepseek-ai/deepseek-v3.1"
"462","miscellaneous","factual_recall","What term describes a tribe that has no set homeland and wanders from place to p","A","A","True","100","deepseek-ai/deepseek-v3.1"
"463","high_school_mathematics","formal_reasoning","On her previous five attempts Sarah had achieved times, in seconds, of 86, 94, 9","B","B","True","100","deepseek-ai/deepseek-v3.1"
"464","high_school_geography","factual_recall","Which of the following is LEAST associated with the development of alluvial land","D","D","True","90","deepseek-ai/deepseek-v3.1"
"465","electrical_engineering","formal_reasoning","The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of ","C","C","True","90","deepseek-ai/deepseek-v3.1"
"466","logical_fallacies","formal_reasoning","The fallacy of reprehensible personality is a specific type of","A","A","True","85","deepseek-ai/deepseek-v3.1"
"467","college_chemistry","natural_science","Of the following ionic substances, which has the greatest lattice enthalpy?","A","A","True","90","deepseek-ai/deepseek-v3.1"
"468","formal_logic","formal_reasoning","Identify the conclusion of the following argument. All of psychology has gotten ","D","D","True","95","deepseek-ai/deepseek-v3.1"
"469","high_school_macroeconomics","social_moral","In order to reduce or eliminate crowding out expansionary fiscal policy can be a","C","C","True","90","deepseek-ai/deepseek-v3.1"
"470","professional_law","applied_professional","A state enacted a statute that authorized the payment of state funds to any priv","A","B","False","90","deepseek-ai/deepseek-v3.1"
"471","high_school_biology","natural_science","Which of the changes below following the start codon in an mRNA would most likel","A","A","True","95","deepseek-ai/deepseek-v3.1"
"472","world_religions","factual_recall"," What does ""Svetambara"" mean?","C","C","True","100","deepseek-ai/deepseek-v3.1"
"473","miscellaneous","factual_recall","What French city is home to a famous international film festival each spring?","A","A","True","100","deepseek-ai/deepseek-v3.1"
"474","electrical_engineering","formal_reasoning","A metal surface with 1 meter radius and surface charge density of 20 coulombs / ","B","B","True","100","deepseek-ai/deepseek-v3.1"
"475","miscellaneous","factual_recall","When Corporation X pays out $300,000 in salaries, which of the following is the ","B","B","True","100","deepseek-ai/deepseek-v3.1"
"476","high_school_computer_science","formal_reasoning","An online store uses 6-bit binary sequences to identify each unique item for sal","C","C","True","100","deepseek-ai/deepseek-v3.1"
"477","professional_law","applied_professional","A consumer from State A filed a $100,000 products liabilityaction in federal cou","D","D","True","85","deepseek-ai/deepseek-v3.1"
"478","abstract_algebra","formal_reasoning","(Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is","D","D","True","100","deepseek-ai/deepseek-v3.1"
"479","college_computer_science","formal_reasoning","Languages with a structure that implements abstract data types (e.g., a C++ clas","D","D","True","85","deepseek-ai/deepseek-v3.1"
"480","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","D","D","True","85","deepseek-ai/deepseek-v3.1"
"481","prehistory","factual_recall","What is the Aztec word for a spear-throwing device developed in Europe more than","B","B","True","100","deepseek-ai/deepseek-v3.1"
"482","philosophy","humanities","Epictetus recommends that we act:","C","C","True","90","deepseek-ai/deepseek-v3.1"
"483","high_school_macroeconomics","social_moral","U.S. real GDP most likely falls when","D","D","True","85","deepseek-ai/deepseek-v3.1"
"484","high_school_psychology","humanities","A game show like Jeopardy! asks players to demonstrate which of the following ty","B","B","True","85","deepseek-ai/deepseek-v3.1"
"485","formal_logic","formal_reasoning"," Construct a complete truth table for the following argument. Then, using the tr","A","A","True","100","deepseek-ai/deepseek-v3.1"
"486","clinical_knowledge","applied_professional","If the mean rate of oxygen consumption of a male athlete during a training sessi","D","D","True","90","deepseek-ai/deepseek-v3.1"
"487","moral_disputes","social_moral"," According to Lukianoff and Haidt, institutionalizing vindictive protectiveness ","D","C","False","95","deepseek-ai/deepseek-v3.1"
"488","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","B","B","True","90","deepseek-ai/deepseek-v3.1"
"489","high_school_mathematics","formal_reasoning","How many numbers are in the list $ -36, -29, -22, \ldots, 41, 48?$","C","C","True","95","deepseek-ai/deepseek-v3.1"
"490","human_aging","factual_recall","We want our measures to be as reliable as possible; reliability refers to","C","C","True","100","deepseek-ai/deepseek-v3.1"
"491","high_school_psychology","humanities","In classical conditioning the learner learns to associate the unconditioned stim","B","B","True","100","deepseek-ai/deepseek-v3.1"
"492","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","C","C","True","90","deepseek-ai/deepseek-v3.1"
"493","econometrics","social_moral","The fixed effects panel model is also sometimes known as","B","B","True","90","deepseek-ai/deepseek-v3.1"
"494","moral_disputes","social_moral"," According to Nathanson, criminals who commit murder forfeit their right to","A","C","False","90","deepseek-ai/deepseek-v3.1"
"495","electrical_engineering","formal_reasoning","Commutator in DC generator is used for","D","D","True","100","deepseek-ai/deepseek-v3.1"
"496","college_computer_science","formal_reasoning","One approach to handling fuzzy logic data might be to design a computer using te","C","C","True","90","deepseek-ai/deepseek-v3.1"
"497","professional_law","applied_professional","A defendant was on the first day of her new secretarial job when her boss called","A","B","False","90","deepseek-ai/deepseek-v3.1"
"498","high_school_chemistry","natural_science","Which of the following does not contain oxygen?","B","B","True","100","deepseek-ai/deepseek-v3.1"
"499","college_physics","natural_science","Protons used in cancer therapy are typically accelerated to about 0.6c. How much","A","A","True","95","deepseek-ai/deepseek-v3.1"
"500","high_school_european_history","factual_recall","This question refers to the following information.
""After all the slaves had bee","C","C","True","85","deepseek-ai/deepseek-v3.1"
"501","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","D","D","True","75","deepseek-ai/deepseek-v3.1"
"502","college_mathematics","formal_reasoning","For which value of n are there exactly two abelian groups of order n up to isomo","C","A","False","95","deepseek-ai/deepseek-v3.1"
"597","computer_security","formal_reasoning","____________________ is the anticipation of unauthorized access or break to comp","B","B","True","95","deepseek-ai/deepseek-v3.1"
"598","professional_medicine","applied_professional","A 40-year-old man with paranoid schizophrenia is transferred to the emergency de","D","D","True","85","deepseek-ai/deepseek-v3.1"
"599","management","applied_professional","'There is no discernible link between planning and performance'. Who is this pos","D","D","True","90","deepseek-ai/deepseek-v3.1"
"600","logical_fallacies","formal_reasoning","Another name for the fallacy of accident is","A","A","True","90","deepseek-ai/deepseek-v3.1"
"601","philosophy","humanities","According to Kant, the supreme principle of morality is:","C","C","True","95","deepseek-ai/deepseek-v3.1"
"602","high_school_psychology","humanities","Learned helplessness is most likely to be directly related to","C","C","True","90","deepseek-ai/deepseek-v3.1"
"603","college_physics","natural_science","Assume that the solar flux at Earth’s surface is 1,000 W/m^2 and that the sunlig","B","C","False","90","deepseek-ai/deepseek-v3.1"
"604","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","D","C","False","100","deepseek-ai/deepseek-v3.1"
"605","elementary_mathematics","formal_reasoning","What is the product of 32 x 67?","D","D","True","100","deepseek-ai/deepseek-v3.1"
"606","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","B","B","True","100","deepseek-ai/deepseek-v3.1"
"607","philosophy","humanities","Hobbes claims that all of the laws of nature can be summarized in the precept:","C","C","True","90","deepseek-ai/deepseek-v3.1"
"608","moral_disputes","social_moral"," Nagel thinks that the core of the absolutist position is that","D","D","True","90","deepseek-ai/deepseek-v3.1"
"609","prehistory","factual_recall","According to the author, what did the Olmec have in common that bound them toget","A","A","True","85","deepseek-ai/deepseek-v3.1"
"610","high_school_world_history","factual_recall","This question refers to the following information.
As for their men there is no ","B","B","True","100","deepseek-ai/deepseek-v3.1"
"611","human_aging","factual_recall","Presbyopia refers to","D","D","True","100","deepseek-ai/deepseek-v3.1"
"612","high_school_european_history","factual_recall","This question refers to the following information.
""Buckingham Palace, 10th May ","A","C","False","85","deepseek-ai/deepseek-v3.1"
"613","high_school_macroeconomics","social_moral","If the cost of the basket of goods and services the Bureau of Labor Statistics u","D","D","True","100","deepseek-ai/deepseek-v3.1"
"614","philosophy","humanities","Wolf argues that the unattractiveness of the moral saint:","C","D","False","85","deepseek-ai/deepseek-v3.1"
"615","high_school_physics","natural_science","An electric dipole consists of a pair of equal but opposite point charges of mag","D","D","True","95","deepseek-ai/deepseek-v3.1"
"616","high_school_geography","factual_recall","You are planning to move from your hometown to Pittsburgh. Along the way, you st","A","A","True","95","deepseek-ai/deepseek-v3.1"
"617","college_mathematics","formal_reasoning","Let V be the real vector space of all real 2 x 3 matrices, and let W be the real","A","A","True","100","deepseek-ai/deepseek-v3.1"
"618","electrical_engineering","formal_reasoning","A diode (p-n junction) when reverse biased act as","C","D","False","85","deepseek-ai/deepseek-v3.1"
"619","high_school_psychology","humanities","Dr. Bonneau helped a company redesign its offices to raise morale and the produc","C","C","True","100","deepseek-ai/deepseek-v3.1"
"620","high_school_microeconomics","social_moral","Jason cleans swimming pools in a perfectly competitive local market. A profit ma","D","D","True","90","deepseek-ai/deepseek-v3.1"
"621","college_biology","natural_science","In chloroplasts, a certain protein is found in the lumen of the thylakoid (thyla","B","C","False","90","deepseek-ai/deepseek-v3.1"
"622","college_biology","natural_science","If the activity of an enzyme is constant over a broad range of pH values, it is ","D","D","True","90","deepseek-ai/deepseek-v3.1"
"623","business_ethics","applied_professional","What is the enlightened self-interest model of CSR?","C","C","True","90","deepseek-ai/deepseek-v3.1"
"624","high_school_statistics","formal_reasoning","A company has a choice of three investment schemes. Option I gives a sure $25,00","D","D","True","100","deepseek-ai/deepseek-v3.1"
"625","high_school_psychology","humanities","Lizette and her family watch the sunset over the ocean. While walking home in th","B","B","True","100","deepseek-ai/deepseek-v3.1"
"626","high_school_psychology","humanities","The field of psychology arose out of which of the following?","C","C","True","100","deepseek-ai/deepseek-v3.1"
"627","high_school_biology","natural_science","Two related species evolve in a way that makes them less similar.","A","A","True","90","deepseek-ai/deepseek-v3.1"
"628","professional_law","applied_professional","A husband and wife were shopping at a local department store when the wife saw a","B","D","False","85","deepseek-ai/deepseek-v3.1"
