"item_id","subject","domain","question","answer","correct_answer","is_correct","confidence","model"
"213","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","B","C","False","99","openai/gpt-5.4-mini-2026-03-17"
"214","high_school_geography","factual_recall","In what country are the most Basque speakers found?","D","D","True","99","openai/gpt-5.4-mini-2026-03-17"
"215","high_school_european_history","factual_recall","This question refers to the following information.
In Russia there was nothing g","C","C","True","98","openai/gpt-5.4-mini-2026-03-17"
"216","high_school_biology","natural_science","Of the following anatomical structures, which is homologous to the wing of a bir","D","D","True","98","openai/gpt-5.4-mini-2026-03-17"
"217","prehistory","factual_recall","What effect did the late Pleistocene to early Holocene climate change have on hu","B","B","True","95","openai/gpt-5.4-mini-2026-03-17"
"218","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","A","A","True","98","openai/gpt-5.4-mini-2026-03-17"
"219","professional_law","applied_professional","A protester brought an action in federal court against a police officer, allegin","A","A","True","88","openai/gpt-5.4-mini-2026-03-17"
"220","high_school_biology","natural_science","A large island is devastated by a volcanic eruption. Most of the horses die exce","A","D","False","92","openai/gpt-5.4-mini-2026-03-17"
"221","philosophy","humanities","Craig says an actually infinite number of things _____.","D","D","True","98","openai/gpt-5.4-mini-2026-03-17"
"222","logical_fallacies","formal_reasoning","When someone uses highly emotionally charged terms during an argument, without g","D","D","True","99","openai/gpt-5.4-mini-2026-03-17"
"223","high_school_statistics","formal_reasoning","Students in AP Statistics class were timed in seconds while solving a series of ","D","D","True","100","openai/gpt-5.4-mini-2026-03-17"
"224","clinical_knowledge","applied_professional","When teaching a patient inhaler technique, how will you ensure that a large prop","D","D","True","98","openai/gpt-5.4-mini-2026-03-17"
"225","high_school_us_history","factual_recall","This question refers to the following information.
BECAUSE no People can be trul","C","C","True","100","openai/gpt-5.4-mini-2026-03-17"
"226","professional_psychology","applied_professional","During his first therapy session, a client tells Dr. Goodwill that he wants to p","D","D","True","98","openai/gpt-5.4-mini-2026-03-17"
"227","medical_genetics","applied_professional","Zinc finger proteins and helix-turn-helix proteins are","A","A","True","100","openai/gpt-5.4-mini-2026-03-17"
"228","astronomy","natural_science","The two moons of Mars are called ...","D","D","True","100","openai/gpt-5.4-mini-2026-03-17"
"229","high_school_microeconomics","social_moral","What could the government do to most effectively avoid a free rider problem?","C","C","True","98","openai/gpt-5.4-mini-2026-03-17"
"230","college_chemistry","natural_science","A student performs five titrations and obtains a mean result of 0.110 M, with a ","B","B","True","98","openai/gpt-5.4-mini-2026-03-17"
"231","miscellaneous","factual_recall","What is New Mexico's nickname?","C","C","True","100","openai/gpt-5.4-mini-2026-03-17"
"232","college_mathematics","formal_reasoning","If v is an eigenvector of an invertible matrix A, then which of the following is","D","D","True","99","openai/gpt-5.4-mini-2026-03-17"
"233","college_chemistry","natural_science","Of the following ions, which has the smallest radius?","C","C","True","99","openai/gpt-5.4-mini-2026-03-17"
"234","high_school_chemistry","natural_science","The molar heat of vaporization of water is +43.9 kJ. What is the entropy change ","D","D","True","96","openai/gpt-5.4-mini-2026-03-17"
"235","astronomy","natural_science","What are the conditions necessary for a terrestrial planet to have a strong magn","D","D","True","97","openai/gpt-5.4-mini-2026-03-17"
"236","moral_disputes","social_moral"," West worries that liberal theory in academia has inadvertently led to the under","B","B","True","87","openai/gpt-5.4-mini-2026-03-17"
"237","high_school_biology","natural_science","Protein that prevents the binding of RNA polymerase to the promoter site.","B","B","True","99","openai/gpt-5.4-mini-2026-03-17"
"238","high_school_biology","natural_science","Which of these makes determining the evolutionary relatedness of different speci","B","A","False","87","openai/gpt-5.4-mini-2026-03-17"
"239","sociology","social_moral","The effect of the Internet upon the public sphere has been to:","B","B","True","72","openai/gpt-5.4-mini-2026-03-17"
"240","elementary_mathematics","formal_reasoning","There are 190 guests at a wedding. What is the least number of circular tables n","B","C","False","100","openai/gpt-5.4-mini-2026-03-17"
"241","high_school_biology","natural_science","Which of the following statements is an inference of natural selection?","A","A","True","98","openai/gpt-5.4-mini-2026-03-17"
"242","high_school_psychology","humanities","A listener-sponsored radio station wants to estimate the amount of money the typ","A","B","False","98","openai/gpt-5.4-mini-2026-03-17"
"243","professional_psychology","applied_professional","If the objectives of psychological research conducted in a laboratory dictate th","C","C","True","98","openai/gpt-5.4-mini-2026-03-17"
"244","high_school_statistics","formal_reasoning","Company I manufactures demolition fuses that burn an average of 50 minutes with ","B","C","False","98","openai/gpt-5.4-mini-2026-03-17"
"245","logical_fallacies","formal_reasoning","The fallacy of appeal to the person is rejecting a claim by...","D","D","True","99","openai/gpt-5.4-mini-2026-03-17"
"246","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","D","D","True","88","openai/gpt-5.4-mini-2026-03-17"
"247","high_school_biology","natural_science","The reaction A + B → C is catalyzed by enzyme K. If the reaction is in equilibri","B","B","True","98","openai/gpt-5.4-mini-2026-03-17"
"248","high_school_chemistry","natural_science","Which of the following is true for all bases?","C","C","True","95","openai/gpt-5.4-mini-2026-03-17"
"249","elementary_mathematics","formal_reasoning","Marguerite earned a score between 75 and 89 on all of her previous spelling test","B","B","True","97","openai/gpt-5.4-mini-2026-03-17"
"250","high_school_physics","natural_science","Under what conditions is the net electric flux through a closed surface proporti","A","A","True","99","openai/gpt-5.4-mini-2026-03-17"
"251","miscellaneous","factual_recall","Which of these is not one of the 3 methods of heat transfer?","D","D","True","100","openai/gpt-5.4-mini-2026-03-17"
"252","us_foreign_policy","social_moral","Peace, commerce, and honest friendship with all nations, entangling alliances wi","D","D","True","99","openai/gpt-5.4-mini-2026-03-17"
"253","high_school_statistics","formal_reasoning","""A hypothesis test yields a P-value of 0.20."" Which of the following best descri","A","A","True","98","openai/gpt-5.4-mini-2026-03-17"
"254","college_physics","natural_science","The surface of the Sun has a temperature close to 6,000 K and it emits a blackbo","D","A","False","99","openai/gpt-5.4-mini-2026-03-17"
"255","high_school_psychology","humanities","Which of the following approaches emphasizes the importance of people's feelings","D","D","True","99","openai/gpt-5.4-mini-2026-03-17"
"256","high_school_us_history","factual_recall","This question refers to the following information.
It is natural, it is a privil","B","B","True","92","openai/gpt-5.4-mini-2026-03-17"
"257","high_school_statistics","formal_reasoning","Semir rolls a six-sided die every morning to determine what he will have for bre","D","D","True","99","openai/gpt-5.4-mini-2026-03-17"
"258","philosophy","humanities","According to Stevenson, empirical methods:","B","B","True","92","openai/gpt-5.4-mini-2026-03-17"
"259","college_physics","natural_science","One end of a horizontal, massless spring is attached to a wall. A mass of 0.30 k","B","A","False","84","openai/gpt-5.4-mini-2026-03-17"
"260","high_school_biology","natural_science","A change in a neuron membrane potential from +50 millivolts to -70 millivolts is","B","B","True","95","openai/gpt-5.4-mini-2026-03-17"
"261","professional_psychology","applied_professional","In the context of research design, external validity refers to the researcher’s ","D","D","True","100","openai/gpt-5.4-mini-2026-03-17"
"262","formal_logic","formal_reasoning","Use indirect truth tables to determine whether the following argument is valid. ","A","C","False","96","openai/gpt-5.4-mini-2026-03-17"
"263","high_school_psychology","humanities","Which of the following are most directly designed to help determine whether the ","A","A","True","98","openai/gpt-5.4-mini-2026-03-17"
"264","moral_disputes","social_moral"," If Thomson's conclusion is correct, then","A","A","True","98","openai/gpt-5.4-mini-2026-03-17"
"265","conceptual_physics","natural_science","A 10-Ω resistor carries 10 A. The voltage across the resistor is","D","D","True","99","openai/gpt-5.4-mini-2026-03-17"
"266","high_school_statistics","formal_reasoning","The relation between the selling price of a car (in $1,000) and its age (in year","D","D","True","99","openai/gpt-5.4-mini-2026-03-17"
"267","business_ethics","applied_professional","The state of being unable to make an informed, reasoned decision about a product","D","D","True","97","openai/gpt-5.4-mini-2026-03-17"
"268","astronomy","natural_science","Suppose you live on the Moon. How long is a day (i.e. from sunrise to sunrise)?","C","C","True","98","openai/gpt-5.4-mini-2026-03-17"
"269","high_school_psychology","humanities","""Mommy gived me a cookie"" best illustrates a basic understanding of","D","D","True","90","openai/gpt-5.4-mini-2026-03-17"
"270","global_facts","factual_recall","As of 2016, about what percentage of adults aged 18 years or older were overweig","C","C","True","92","openai/gpt-5.4-mini-2026-03-17"
"271","professional_law","applied_professional","In 1993, a landowner had good record title toa vineyard in fee simple absolute. ","C","C","True","86","openai/gpt-5.4-mini-2026-03-17"
"272","high_school_us_history","factual_recall","This question refers to the following information.
""We found that not only was i","C","C","True","88","openai/gpt-5.4-mini-2026-03-17"
"273","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","A","A","True","99","openai/gpt-5.4-mini-2026-03-17"
"274","philosophy","humanities","Rawls conceives of the original contract as one to:","C","C","True","99","openai/gpt-5.4-mini-2026-03-17"
"275","high_school_macroeconomics","social_moral","Suppose consumers expect the price of corn to be lower in the near future while ","D","B","False","92","openai/gpt-5.4-mini-2026-03-17"
"276","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","C","C","True","98","openai/gpt-5.4-mini-2026-03-17"
"277","high_school_chemistry","natural_science","Nitrous acid, HNO2, has a pKa value of 3.3. If a solution of nitrous acid is fou","B","B","True","99","openai/gpt-5.4-mini-2026-03-17"
"278","human_aging","factual_recall","Over the last decade or two, which of the following causes of death has shown a ","A","A","True","86","openai/gpt-5.4-mini-2026-03-17"
"279","high_school_microeconomics","social_moral","Which of the following causes the supply curve of paper to shift to the left?","D","D","True","98","openai/gpt-5.4-mini-2026-03-17"
"280","conceptual_physics","natural_science","When we speak of time dilation, we mean that time","B","B","True","99","openai/gpt-5.4-mini-2026-03-17"
"281","sociology","social_moral","Marx said that the development of the labour movement through factory-based prod","C","C","True","96","openai/gpt-5.4-mini-2026-03-17"
"282","high_school_chemistry","natural_science","Which would be the easiest way to burn an iron nail?","C","C","True","97","openai/gpt-5.4-mini-2026-03-17"
"283","elementary_mathematics","formal_reasoning","Which pair of ratios can form a proportion?","D","D","True","99","openai/gpt-5.4-mini-2026-03-17"
"284","professional_medicine","applied_professional","A 45-year-old man comes to the physician because of right shoulder pain that beg","A","A","True","97","openai/gpt-5.4-mini-2026-03-17"
"285","elementary_mathematics","formal_reasoning","Find the median in the set of data 23, 13, 18, 29, 32, 25.","B","B","True","98","openai/gpt-5.4-mini-2026-03-17"
"286","clinical_knowledge","applied_professional","Fast-twitch fibres contain:","C","C","True","99","openai/gpt-5.4-mini-2026-03-17"
"287","security_studies","social_moral","How might the diversity of the current global international system impact upon t","C","C","True","94","openai/gpt-5.4-mini-2026-03-17"
"288","professional_law","applied_professional","A police officer observed two men acting suspiciously in front of a convenience ","B","B","True","93","openai/gpt-5.4-mini-2026-03-17"
"289","high_school_macroeconomics","social_moral","Assuming there is no statistical discrepancy a trade surplus must be offset else","B","D","False","78","openai/gpt-5.4-mini-2026-03-17"
"290","formal_logic","formal_reasoning"," Select the best translation into predicate logic: Not all lobsters are red.","C","A","False","98","openai/gpt-5.4-mini-2026-03-17"
"291","high_school_biology","natural_science","The average birth weight for human babies is about 3 kg. Which of the following ","C","C","True","97","openai/gpt-5.4-mini-2026-03-17"
"292","professional_law","applied_professional","A state has a statute generally prohibiting the installation and use of radar de","D","A","False","92","openai/gpt-5.4-mini-2026-03-17"
"293","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","B","B","True","92","openai/gpt-5.4-mini-2026-03-17"
"294","philosophy","humanities","Which of the following concepts can be defined, according to Moore?","C","C","True","92","openai/gpt-5.4-mini-2026-03-17"
"295","high_school_psychology","humanities","Knowledge of different categories of trees and where they grow best is an exampl","B","B","True","99","openai/gpt-5.4-mini-2026-03-17"
"296","philosophy","humanities","Epictetus recommends that we refrain from:","D","D","True","89","openai/gpt-5.4-mini-2026-03-17"
"297","security_studies","social_moral","What potential problem for policy in the institutionalization of academe-policy ","D","C","False","86","openai/gpt-5.4-mini-2026-03-17"
"298","high_school_physics","natural_science","A toy car and a toy truck collide. If the toy truck’s mass is double the toy car","B","B","True","99","openai/gpt-5.4-mini-2026-03-17"
"299","philosophy","humanities","Feinberg claims that the best way to pursue happiness is to:","C","C","True","86","openai/gpt-5.4-mini-2026-03-17"
"300","miscellaneous","factual_recall","Soil structure refers to which of the following?","A","A","True","98","openai/gpt-5.4-mini-2026-03-17"
"301","elementary_mathematics","formal_reasoning","The population of a certain city is 836,527. What is the population of this city","D","D","True","99","openai/gpt-5.4-mini-2026-03-17"
"302","sociology","social_moral","The human relations approach emphasized the importance of:","B","B","True","98","openai/gpt-5.4-mini-2026-03-17"
"303","college_biology","natural_science","In an experiment, the first cleavage plane of an amphibian zygote was manipulate","B","B","True","97","openai/gpt-5.4-mini-2026-03-17"
"304","high_school_us_history","factual_recall","This question refers to the following information.
""One-half of the people of th","D","D","True","98","openai/gpt-5.4-mini-2026-03-17"
"305","human_aging","factual_recall","Activation of a class of genes called sirtuins may help to","A","A","True","79","openai/gpt-5.4-mini-2026-03-17"
"306","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","D","C","False","93","openai/gpt-5.4-mini-2026-03-17"
"307","high_school_biology","natural_science","Organisms in which of the following phyla have a true coelom?","C","B","False","99","openai/gpt-5.4-mini-2026-03-17"
"308","abstract_algebra","formal_reasoning","Find the maximum possible order for some element of Z_8 x Z_10 x Z_24.","D","B","False","92","openai/gpt-5.4-mini-2026-03-17"
"309","international_law","factual_recall","What is the meaning of international legal personality?","B","B","True","98","openai/gpt-5.4-mini-2026-03-17"
"310","miscellaneous","factual_recall","In which layer of Earth is the geomagnetic field generated?","A","A","True","99","openai/gpt-5.4-mini-2026-03-17"
"311","high_school_biology","natural_science","Which of the following statements is NOT correct about ancient Earth?","D","D","True","98","openai/gpt-5.4-mini-2026-03-17"
"312","miscellaneous","factual_recall","Which of the following is a sports award?","D","D","True","100","openai/gpt-5.4-mini-2026-03-17"
"313","elementary_mathematics","formal_reasoning","A store has 3 boxes of shirts. Each box has 4 packages with 7 shirts in each pac","B","B","True","100","openai/gpt-5.4-mini-2026-03-17"
"314","high_school_biology","natural_science","The theory of evolution is most accurately described as","D","D","True","99","openai/gpt-5.4-mini-2026-03-17"
"315","college_computer_science","formal_reasoning","For all strings x, the function x^M is defined recursively as follows.
e^M= e, a","C","D","False","97","openai/gpt-5.4-mini-2026-03-17"
"316","elementary_mathematics","formal_reasoning","A package of paper towels has 12 rolls of paper towels in it. Mr. Kelly wants to","D","D","True","99","openai/gpt-5.4-mini-2026-03-17"
"317","high_school_psychology","humanities","B. F. Skinner was well known for his work involving the","B","B","True","100","openai/gpt-5.4-mini-2026-03-17"
"318","global_facts","factual_recall","The conjecture that inequality first increases with development, then decreases ","D","B","False","92","openai/gpt-5.4-mini-2026-03-17"
"319","high_school_chemistry","natural_science","The simplest alkene has","B","B","True","98","openai/gpt-5.4-mini-2026-03-17"
"320","high_school_psychology","humanities","When Antoinette comes home to her apartment, people suddenly jump out towards he","B","B","True","98","openai/gpt-5.4-mini-2026-03-17"
"321","college_physics","natural_science","According to the BCS theory, the attraction between Cooper pairs in a supercondu","D","D","True","99","openai/gpt-5.4-mini-2026-03-17"
"322","logical_fallacies","formal_reasoning","Another name for hasty generalization is","C","B","False","92","openai/gpt-5.4-mini-2026-03-17"
"323","high_school_psychology","humanities","Jonathan's IQ score is in the 97th percentile. Of the following, which score is ","C","C","True","96","openai/gpt-5.4-mini-2026-03-17"
"324","human_sexuality","humanities","Roman Catholicism takes the position that it is sinful to","D","D","True","99","openai/gpt-5.4-mini-2026-03-17"
"325","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","C","C","True","97","openai/gpt-5.4-mini-2026-03-17"
"326","clinical_knowledge","applied_professional","Most of the free fatty acids are transported in the blood:","D","D","True","100","openai/gpt-5.4-mini-2026-03-17"
"327","high_school_macroeconomics","social_moral","If in a given year the government collects more money in net taxes than it spend","B","B","True","99","openai/gpt-5.4-mini-2026-03-17"
"328","world_religions","factual_recall","How many female renouncers were under the tutelage of Chandanbala?","B","A","False","72","openai/gpt-5.4-mini-2026-03-17"
"329","human_aging","factual_recall","A disadvantage of institutional care is that the staff frequently teach older re","B","B","True","97","openai/gpt-5.4-mini-2026-03-17"
"330","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","B","A","False","99","openai/gpt-5.4-mini-2026-03-17"
"331","high_school_psychology","humanities","Which of the following interventions is most effective at facilitating the educa","D","D","True","95","openai/gpt-5.4-mini-2026-03-17"
"332","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","B","B","True","97","openai/gpt-5.4-mini-2026-03-17"
"333","high_school_psychology","humanities","The perceived volume of a tone is mainly determined by its","C","C","True","99","openai/gpt-5.4-mini-2026-03-17"
"334","college_mathematics","formal_reasoning","In xyz-space, what are the coordinates of the point on the plane 2x + y + 3z = 3","B","B","True","98","openai/gpt-5.4-mini-2026-03-17"
"335","high_school_biology","natural_science","Which of the following is correct about vaccination?","D","D","True","99","openai/gpt-5.4-mini-2026-03-17"
"336","professional_law","applied_professional","A developer, owner of several hundred acres in a rural county, drafted a general","B","B","True","86","openai/gpt-5.4-mini-2026-03-17"
"337","professional_psychology","applied_professional","A company president is concerned about the low motivation and satisfaction of he","D","D","True","95","openai/gpt-5.4-mini-2026-03-17"
"338","electrical_engineering","formal_reasoning","In decimal number system what is MSD","A","A","True","99","openai/gpt-5.4-mini-2026-03-17"
"339","high_school_statistics","formal_reasoning","A producer of skin care products has created a new formula for its cream to cure","C","C","True","99","openai/gpt-5.4-mini-2026-03-17"
"340","professional_law","applied_professional","A city filed eminent domain proceedings in order to obtain 40 beach houses front","B","B","True","98","openai/gpt-5.4-mini-2026-03-17"
"341","high_school_mathematics","formal_reasoning","John is playing a game in which he tries to obtain the highest number possible. ","D","B","False","99","openai/gpt-5.4-mini-2026-03-17"
"342","high_school_biology","natural_science","The fluidity of the plasma membrane can vary in response to temperature changes.","B","B","True","98","openai/gpt-5.4-mini-2026-03-17"
"343","college_chemistry","natural_science","Which of the following experimental observations were explained by Planck’s quan","A","A","True","99","openai/gpt-5.4-mini-2026-03-17"
"344","high_school_chemistry","natural_science","Radon is a health hazard because","A","A","True","99","openai/gpt-5.4-mini-2026-03-17"
